entry_time,exit_time,entry_price,exit_price,exit_type,pnl,pnl_pct,winner,hold_hours,entry_rsi,entry_trend_strength,entry_volatility,entry_volume_ratio,hour,day
2026-01-12 07:00:00,2026-01-12 08:00:00,91408.09,90813.622,SL,-91.03450624556245,-0.9103450624556246,0,1,55.54266594063945,0.9795649801577452,495.39000000000044,1.0807799812946481,7,Monday
2026-01-12 15:00:00,2026-01-13 18:00:00,91665.0,93454.72928571429,TP,169.24674474600874,1.6924674474600874,1,27,52.611897079506896,1.2577383963273676,596.576428571428,1.6085962267688398,15,Monday
2026-01-28 16:00:00,2026-01-29 01:00:00,89629.66,89022.31685714287,SL,-93.76140206903996,-0.9376140206903996,0,9,54.53031672300634,0.22216441154239053,506.11928571428456,1.2627022820953986,16,Wednesday
2026-02-14 12:00:00,2026-02-15 07:00:00,69640.2,70716.08571428571,TP,128.4920483119974,1.2849204831199739,1,19,58.86726870744555,0.2306922955302636,358.62857142857166,2.0195231725580505,12,Saturday
2026-02-16 12:00:00,2026-02-16 13:00:00,69763.24,69196.58714285714,SL,-107.22513477626102,-1.07225134776261,0,1,60.88149085890883,0.640443071677725,472.2107142857172,2.1651863513265055,12,Monday
2026-02-26 15:00:00,2026-02-26 16:00:00,67382.0,66722.804,SL,-123.82968745362209,-1.2382968745362208,0,1,37.119518026430036,0.8558179473994113,549.3299999999997,2.2349404031974807,15,Thursday
2026-02-26 18:00:00,2026-02-27 11:00:00,67310.53,66589.46542857144,SL,-133.12507707613707,-1.3312507707613708,0,17,35.554292706512115,0.6625950391314847,600.8871428571417,1.1131172483109442,18,Thursday
2026-02-28 22:00:00,2026-03-01 17:00:00,67103.64,66133.03371428572,SL,-170.64286672292033,-1.7064286672292033,0,19,81.41971889496644,0.741238435146516,808.8385714285718,1.2324905672266702,22,Saturday
2026-03-02 05:00:00,2026-03-02 13:00:00,66730.78,65779.52885714285,SL,-168.550580535271,-1.6855058053527099,0,8,48.92979025269374,0.2713383868896785,792.7092857142868,1.006403636746609,5,Monday
2026-03-02 14:00:00,2026-03-02 16:00:00,67177.06,69269.35642857142,TP,285.4599579933129,2.854599579933129,1,2,56.808039763450985,0.9853723503519337,697.4321428571426,2.822899273145298,14,Monday
2026-03-03 12:00:00,2026-03-03 14:00:00,67399.85,66647.85885714286,SL,-137.57163448541064,-1.3757163448541065,0,2,27.427147951824494,0.8714053807643392,626.6592857142865,1.3280660599056415,12,Tuesday
2026-03-03 15:00:00,2026-03-04 08:00:00,67725.81,70000.90714285715,TP,309.92763864428497,3.09927638644285,1,17,40.24663507967173,1.1411473085382766,758.365714285715,1.6407944769872995,15,Tuesday
2026-03-09 13:00:00,2026-03-10 14:00:00,68976.0,71236.61142857143,TP,301.73884083904954,3.0173884083904956,1,25,77.1369636367576,0.9826285231983802,753.5371428571432,2.1106698030010094,13,Monday
2026-03-11 02:00:00,2026-03-13 10:00:00,69810.72,72104.53928571429,TP,302.57694143740184,3.0257694143740186,1,56,42.83021996465361,1.3840496129224664,764.6064285714268,1.1751377665788711,2,Wednesday
2026-03-23 12:00:00,2026-03-24 16:00:00,70752.15,69755.50799999999,SL,-166.8638465403535,-1.6686384654035353,0,28,68.57201796869958,0.4596546543502864,830.5350000000004,1.6894745444079877,12,Monday
2026-03-25 06:00:00,2026-03-26 05:00:00,70991.83,70416.40685714287,SL,-107.05484009316798,-1.07054840093168,0,23,75.24445273913719,1.1517868891063243,479.519285714285,1.0544769415335826,6,Wednesday
2026-04-01 07:00:00,2026-04-01 18:00:00,68692.0,68102.13914285714,SL,-111.8703862375332,-1.118703862375332,0,11,66.40545586119302,1.285776727602141,491.5507142857137,1.656300179647269,7,Wednesday
