entry_date,exit_date,entry_price,exit_price,exit_type,bars_held,gross_pnl,fees,net_pnl,pnl_pct,winner,entry_rsi,trend_strength,volume_ratio
2024-05-20 20:00:00,2024-05-20 23:00:00,69500.0,71217.04650000001,take_profit,3,247.05705035971386,26.0,221.05705035971386,2.2105705035971384,1,82.51673191059461,6.880689884316366,0
2024-05-21 00:00:00,2024-05-21 14:00:00,71312.32,70544.50928571429,stop_loss,14,-107.66873301635941,26.0,-133.6687330163594,-1.336687330163594,0,83.56445354619514,7.405903423114565,0
2024-05-27 15:00:00,2024-05-27 19:00:00,70373.85,69980.04357142858,stop_loss,4,-55.95919913027649,26.0,-81.95919913027649,-0.8195919913027649,0,70.60438515287154,5.3230435416037585,0
2024-06-03 06:00:00,2024-06-04 15:00:00,69038.94,70072.99507142857,take_profit,33,149.77852664432038,26.0,123.77852664432038,1.2377852664432036,1,70.42580791690867,2.7039748429230492,0
2024-06-04 16:00:00,2024-06-07 17:00:00,70800.0,70378.01071428572,stop_loss,73,-59.603006456819784,26.0,-85.60300645681978,-0.8560300645681979,0,79.65042981989296,5.675500095717875,0
2024-06-12 12:00:00,2024-06-12 18:00:00,69339.29,68948.49071428571,stop_loss,6,-56.36043947295707,26.0,-82.36043947295707,-0.8236043947295707,0,79.27453782183841,0.9627170366606133,0
2024-07-01 01:00:00,2024-07-01 08:00:00,63640.82,63261.74,stop_loss,7,-59.5655429958322,26.0,-85.5655429958322,-0.855655429958322,0,82.6030822840741,4.178074034589506,0
2024-07-10 04:00:00,2024-07-10 08:00:00,59347.44,58829.66357142857,stop_loss,4,-87.24494747733503,26.0,-113.24494747733503,-1.1324494747733502,0,77.90813438225946,2.2681218640049625,0
2024-07-11 11:00:00,2024-07-11 14:00:00,58777.99,58327.21214285714,stop_loss,3,-76.69160805649481,26.0,-102.69160805649481,-1.0269160805649482,0,72.19311401972891,1.4035156603813654,0
2024-07-12 15:00:00,2024-07-12 19:00:00,58214.0,57798.32428571429,stop_loss,4,-71.40476763076057,26.0,-97.40476763076057,-0.9740476763076057,0,70.29338950451,0.5608366313212249,0
2024-07-13 22:00:00,2024-07-14 21:00:00,59464.53,60532.0925,take_profit,23,179.52929250428787,26.0,153.52929250428787,1.5352929250428786,1,75.76604040637743,3.7942704973077275,0
2024-07-15 02:00:00,2024-07-15 22:00:00,62482.0,64065.99035714286,take_profit,20,253.51146844576974,26.0,227.51146844576974,2.2751146844576975,1,83.9613576387098,7.109208096778937,0
2024-07-16 00:00:00,2024-07-16 05:00:00,64611.44,64034.985,stop_loss,5,-89.21872039997898,26.0,-115.21872039997898,-1.1521872039997898,0,74.58889762958626,8.843136476835797,0
2024-07-16 23:00:00,2024-07-17 16:00:00,65043.99,64366.60142857143,stop_loss,17,-104.1431454971584,26.0,-130.1431454971584,-1.301431454971584,0,70.1963224623097,6.754597063264662,0
2024-07-19 14:00:00,2024-07-20 17:00:00,65747.04,67227.63914285714,take_profit,27,225.1963195388178,26.0,199.1963195388178,1.991963195388178,1,78.52678571428565,6.673243066568854,0
2024-07-24 14:00:00,2024-07-24 15:00:00,66760.01,66376.43857142856,stop_loss,1,-57.45526829181644,26.0,-83.45526829181644,-0.8345526829181644,0,71.01263804685519,3.3802081715753522,0
2024-07-25 21:00:00,2024-07-26 13:00:00,65838.0,67557.08478571428,take_profit,16,261.1082939509523,26.0,235.10829395095232,2.351082939509523,1,74.91082392842515,0.8811923469524541,0
2024-07-29 02:00:00,2024-07-29 14:00:00,69559.0,69177.74571428572,stop_loss,12,-54.810202233252845,26.0,-80.81020223325285,-0.8081020223325285,0,75.30441783234443,7.5228155673141295,0
2024-08-08 16:00:00,2024-08-08 22:00:00,59568.56,61671.23814285714,take_profit,6,352.98455139038805,26.0,326.98455139038805,3.2698455139038805,1,72.60697643893154,0.599783872316578,0
2024-08-08 23:00:00,2024-08-09 10:00:00,61685.99,60694.65142857142,stop_loss,11,-160.70724834416632,26.0,-186.70724834416632,-1.8670724834416632,0,78.79171248029463,2.4857669390892143,0
2024-08-13 17:00:00,2024-08-13 20:00:00,61167.58,60597.72285714286,stop_loss,3,-93.16326440528543,26.0,-119.16326440528543,-1.1916326440528544,0,77.43055913690144,2.6174506067297023,0
2024-08-20 00:00:00,2024-08-20 14:00:00,60482.78,59967.63857142857,stop_loss,14,-85.17158579209276,26.0,-111.17158579209276,-1.1117158579209276,0,86.3669875382433,2.4341725552681703,0
2024-08-21 13:00:00,2024-08-21 14:00:00,59928.0,59542.690714285716,stop_loss,1,-64.29536872818778,26.0,-90.29536872818778,-0.9029536872818779,0,71.68467793200936,1.3718338129962435,0
2024-08-21 18:00:00,2024-08-22 02:00:00,60771.28,60252.639285714286,stop_loss,8,-85.34306242779702,26.0,-111.34306242779702,-1.1134306242779703,0,70.15539253157483,2.597302426658427,0
2024-08-23 17:00:00,2024-08-27 10:00:00,62999.89,62457.32071428571,stop_loss,89,-86.12225921573605,26.0,-112.12225921573605,-1.1212225921573604,0,78.73720511461056,5.552709613438765,0
2024-09-09 19:00:00,2024-09-10 03:00:00,57089.54,56572.04285714286,stop_loss,8,-90.64657778940668,26.0,-116.64657778940668,-1.1664657778940668,0,76.9202378146665,1.6221013200608847,0
2024-09-13 15:00:00,2024-09-15 23:00:00,59667.38,59266.39571428571,stop_loss,56,-67.20326679574111,26.0,-93.20326679574111,-0.9320326679574111,0,70.6390439445076,6.510685533127789,0
2024-09-17 10:00:00,2024-09-17 14:00:00,59236.0,60258.16092857142,take_profit,4,172.55738547022455,26.0,146.55738547022455,1.4655738547022454,1,74.28243362373777,2.5767540853489592,0
2024-09-17 15:00:00,2024-09-17 18:00:00,61135.5,60662.80142857143,stop_loss,3,-77.319817688343,26.0,-103.319817688343,-1.03319817688343,0,83.74282333530545,5.7903848427260645,0
2024-09-18 23:00:00,2024-09-20 03:00:00,61759.99,63714.299999999996,take_profit,28,316.43625589965245,26.0,290.43625589965245,2.9043625589965245,1,73.2311929764159,4.2423170283052976,0
2024-09-23 03:00:00,2024-09-23 05:00:00,64354.0,63802.24285714286,stop_loss,2,-85.73781627515604,26.0,-111.73781627515604,-1.1173781627515602,0,75.40051664703549,5.100736375073318,0
2024-09-26 12:00:00,2024-09-27 07:00:00,64481.82,65442.525785714286,take_profit,19,148.9886274479049,26.0,122.98862744790489,1.2298862744790489,1,76.39650478882042,5.377058678443444,0
2024-09-27 09:00:00,2024-09-30 01:00:00,65754.01,65407.307142857135,stop_loss,64,-52.72725680804259,26.0,-78.7272568080426,-0.7872725680804259,0,75.9705171941532,7.462572331029648,0
2024-10-07 00:00:00,2024-10-07 09:00:00,63677.98,63345.80714285714,stop_loss,9,-52.16447775869479,26.0,-78.16447775869479,-0.7816447775869478,0,80.15847259547176,3.7165161146073724,0
2024-10-11 15:00:00,2024-10-12 14:00:00,62259.05,63175.57842857143,take_profit,23,147.2120805844981,26.0,121.2120805844981,1.2121208058449808,1,88.32942550338007,1.2124665430460908,0
2024-10-14 03:00:00,2024-10-14 14:00:00,64299.99,65598.25371428572,take_profit,11,201.90729645303526,26.0,175.90729645303526,1.7590729645303524,1,71.6863917062269,4.452284721910047,0
2024-10-14 22:00:00,2024-10-15 00:00:00,66454.0,65997.66428571429,stop_loss,2,-68.66941256895191,26.0,-94.66941256895191,-0.946694125689519,0,83.6710951860212,7.975632308579924,0
2024-10-16 10:00:00,2024-10-17 04:00:00,67733.54,67317.79071428571,stop_loss,18,-61.38012064839352,26.0,-87.38012064839353,-0.8738012064839352,0,71.18499773759409,9.14711416190292,0
2024-10-24 21:00:00,2024-10-25 04:00:00,68348.01,67932.13785714285,stop_loss,7,-60.84626938767411,26.0,-86.84626938767411,-0.8684626938767412,0,73.05420777451116,3.031761224077378,0
2024-10-28 19:00:00,2024-10-29 02:00:00,69629.98,70928.64557142857,take_profit,7,186.5095425028951,26.0,160.5095425028951,1.605095425028951,1,81.13008133023988,4.840609661048911,0
2024-10-29 13:00:00,2024-10-29 18:00:00,71804.0,73130.54907142857,take_profit,5,184.74584583429473,26.0,158.74584583429473,1.5874584583429472,1,73.89781158280736,8.284437772878237,0
2024-11-05 14:00:00,2024-11-05 19:00:00,69964.0,69548.73357142857,stop_loss,5,-59.35430057907313,26.0,-85.35430057907314,-0.8535430057907314,0,83.6924406288328,1.997768217566195,0
2024-11-06 02:00:00,2024-11-06 20:00:00,73077.05,76052.14964285714,take_profit,18,407.1181913962233,26.0,381.1181913962233,3.8111819139622334,1,73.61292376967207,3.7280308123562946,0
2024-11-07 18:00:00,2024-11-07 21:00:00,76604.01,76067.39571428571,stop_loss,3,-70.0504171667102,26.0,-96.0504171667102,-0.9605041716671021,0,74.161216602166,10.214588734034361,0
2024-11-10 04:00:00,2024-11-10 22:00:00,79122.02,80601.73671428573,take_profit,18,187.0170547068593,26.0,161.0170547068593,1.6101705470685932,1,84.84240117484356,11.11429419795584,0
2024-11-11 10:00:00,2024-11-11 17:00:00,81984.19,84443.40864285715,take_profit,7,299.96254678580635,26.0,273.96254678580635,2.7396254678580636,1,78.71829722147567,7.96368223911275,0
2024-11-11 18:00:00,2024-11-11 23:00:00,85831.99,88358.37264285715,take_profit,5,294.34044845717176,26.0,268.34044845717176,2.6834044845717173,1,83.9182560129497,11.44395119499719,0
2024-11-13 14:00:00,2024-11-13 19:00:00,91508.0,90399.96285714286,stop_loss,5,-121.08636871717641,26.0,-147.0863687171764,-1.4708636871717642,0,73.47500467063246,10.262076739299307,0
2024-11-15 20:00:00,2024-11-16 22:00:00,91447.98,90385.15928571428,stop_loss,26,-116.2213440128162,26.0,-142.2213440128162,-1.4222134401281619,0,70.39403913534986,6.975130347113596,0
2024-11-20 13:00:00,2024-11-20 18:00:00,94382.88,93815.00142857143,stop_loss,5,-60.1675400696161,26.0,-86.16754006961611,-0.8616754006961611,0,78.28645066877078,9.311694547345846,0
2024-11-21 04:00:00,2024-11-24 15:00:00,97554.22,96655.52357142857,stop_loss,83,-92.12276296929387,26.0,-118.12276296929387,-1.1812276296929387,0,74.14680428021026,8.553045498076713,0
2024-11-25 09:00:00,2024-11-25 13:00:00,98492.96,97887.22142857143,stop_loss,4,-61.500697250704754,26.0,-87.50069725070475,-0.8750069725070475,0,76.95219667088368,5.753016841133935,0
2024-11-27 14:00:00,2024-11-27 19:00:00,94833.41,96622.07407142858,take_profit,5,188.6111731539101,26.0,162.6111731539101,1.6261117315391012,1,79.29942496152911,0.5941915784793254,0
2024-11-27 20:00:00,2024-11-28 02:00:00,96482.75,95729.18285714285,stop_loss,6,-78.10382092727988,26.0,-104.10382092727988,-1.0410382092727988,0,82.49162157893008,2.546789056621322,0
2024-11-29 11:00:00,2024-11-30 01:00:00,97237.91,96680.1892857143,stop_loss,14,-57.35630417043186,26.0,-83.35630417043186,-0.8335630417043185,0,71.62135922330101,4.106520821769302,0
2024-12-05 02:00:00,2024-12-05 19:00:00,101248.19,100041.93214285714,stop_loss,17,-119.13870827151185,26.0,-145.13870827151186,-1.4513870827151185,0,74.52355142635,4.322169819028374,0
2024-12-06 17:00:00,2024-12-06 23:00:00,100844.05,99980.40785714285,stop_loss,6,-85.64135840013847,26.0,-111.64135840013847,-1.1164135840013847,0,76.99176205823511,4.1802691530621745,0
2024-12-08 23:00:00,2024-12-09 00:00:00,101109.59,100517.14785714285,stop_loss,1,-58.59406045036395,26.0,-84.59406045036394,-0.8459406045036394,0,72.63713573717132,4.691346192178253,0
2024-12-11 13:00:00,2024-12-11 19:00:00,98736.86,100693.16892857142,take_profit,6,198.13359758163497,26.0,172.13359758163497,1.7213359758163498,1,71.55785807084801,1.1380693321406732,0
2024-12-11 20:00:00,2024-12-12 11:00:00,101271.56,100468.91214285714,stop_loss,15,-79.25698558833889,26.0,-105.25698558833889,-1.052569855883389,0,78.82587737299112,3.9062430152774876,0
2024-12-15 23:00:00,2024-12-16 11:00:00,104463.99,103857.0492857143,stop_loss,12,-58.100472161336064,26.0,-84.10047216133606,-0.8410047216133606,0,78.25911565727036,6.887103147267653,0
2024-12-16 16:00:00,2024-12-16 20:00:00,106824.95,106037.63071428571,stop_loss,4,-73.7018164496483,26.0,-99.7018164496483,-0.9970181644964832,0,70.23982735466932,7.383547244859238,0
2024-12-17 14:00:00,2024-12-17 15:00:00,108258.39,107641.64928571429,stop_loss,1,-56.9693225888277,26.0,-82.96932258882771,-0.8296932258882771,0,73.64734746600402,9.912705682140867,0
2024-12-24 15:00:00,2024-12-24 20:00:00,98300.0,97578.76142857142,stop_loss,5,-73.371166981544,26.0,-99.371166981544,-0.99371166981544,0,79.36799915620719,0.5777603891543006,0
2025-01-02 08:00:00,2025-01-03 16:00:00,96150.0,97690.98957142857,take_profit,32,160.26932620161898,26.0,134.26932620161898,1.3426932620161898,1,73.63290226883386,2.0927246497147176,0
2025-01-03 18:00:00,2025-01-04 00:00:00,98527.98,98013.01785714286,stop_loss,6,-52.26557398793123,26.0,-78.26557398793123,-0.7826557398793124,0,73.05390992870963,5.694321019614588,0
2025-01-06 14:00:00,2025-01-07 14:00:00,100737.03,100054.05714285714,stop_loss,24,-67.79759708449384,26.0,-93.79759708449384,-0.9379759708449384,0,78.70180106706272,5.4932419572169735,0
2025-01-14 08:00:00,2025-01-15 13:00:00,95488.5,97419.18328571429,take_profit,29,202.1901365833883,26.0,176.1901365833883,1.7619013658338831,1,89.42167443731198,0.8387296061109742,0
2025-01-15 14:00:00,2025-01-15 17:00:00,99434.41,98751.65071428572,stop_loss,3,-68.6642869117731,26.0,-94.6642869117731,-0.9466428691177311,0,73.20834207238673,5.829048853857155,0
2025-01-15 19:00:00,2025-01-16 08:00:00,99844.9,99127.13571428572,stop_loss,13,-71.88792674581057,26.0,-97.88792674581057,-0.9788792674581057,0,74.64329799434438,5.862903163110008,0
2025-01-17 08:00:00,2025-01-17 16:00:00,102136.01,104166.62935714285,take_profit,8,198.81522267639588,26.0,172.81522267639588,1.7281522267639589,1,74.44088355244631,7.32402781184787,0
2025-01-17 17:00:00,2025-01-18 05:00:00,104125.46,103405.18571428572,stop_loss,12,-69.17369543570683,26.0,-95.17369543570683,-0.9517369543570683,0,74.30452432800885,9.14840395397553,0
2025-01-19 06:00:00,2025-01-19 08:00:00,105568.29,104935.99214285714,stop_loss,2,-59.89467643577953,26.0,-85.89467643577953,-0.8589467643577953,0,77.57790364896711,9.453293031026782,0
2025-01-21 18:00:00,2025-01-22 02:00:00,106861.18,105624.29999999999,stop_loss,8,-115.74642915228942,26.0,-141.7464291522894,-1.417464291522894,0,74.11489353523669,4.197723280374315,0
2025-01-24 17:00:00,2025-01-24 20:00:00,106458.46,105709.75,stop_loss,3,-70.32884000012835,26.0,-96.32884000012835,-0.9632884000012835,0,75.75792243450422,4.53839033154407,0
2025-01-30 03:00:00,2025-01-31 04:00:00,105196.0,104237.60642857142,stop_loss,25,-91.10551460403211,26.0,-117.10551460403211,-1.1710551460403211,0,84.55266659947648,2.4020334888503765,0
2025-02-07 14:00:00,2025-02-07 15:00:00,99710.92,98987.15214285714,stop_loss,1,-72.58661911281683,26.0,-98.58661911281683,-0.9858661911281683,0,82.4959369553439,0.6574390623833046,0
2025-03-02 16:00:00,2025-03-02 17:00:00,91200.0,94029.48857142858,take_profit,1,310.2509398496247,26.0,284.2509398496247,2.842509398496247,1,81.15058747613186,3.061196734839971,0
2025-03-05 10:00:00,2025-03-05 14:00:00,89926.07,88960.95857142858,stop_loss,4,-107.32276286191849,26.0,-133.32276286191848,-1.3332276286191849,0,75.2735358172167,1.9397549647204255,0
2025-03-14 15:00:00,2025-03-14 23:00:00,84724.58,84102.95857142858,stop_loss,8,-73.36966776010257,26.0,-99.36966776010257,-0.9936966776010258,0,87.51460203154515,1.6131547674616231,0
2025-03-19 13:00:00,2025-03-19 18:00:00,84092.16,85327.46678571429,take_profit,5,146.89916226605294,26.0,120.89916226605294,1.2089916226605295,1,72.4030674826666,1.4711004948777384,0
2025-03-19 19:00:00,2025-03-20 15:00:00,85433.38,84771.22,stop_loss,20,-77.50600526398505,26.0,-103.50600526398505,-1.0350600526398503,0,77.1044578959999,2.8524396419474773,0
2025-03-24 04:00:00,2025-03-24 15:00:00,86841.83,88163.71007142856,take_profit,11,152.216975555278,26.0,126.216975555278,1.26216975555278,1,77.46582452488092,5.598838209199351,0
2025-04-01 15:00:00,2025-04-02 03:00:00,85280.87,84689.88285714285,stop_loss,12,-69.2989110989545,26.0,-95.2989110989545,-0.9529891109895451,0,78.8240689986911,1.8954518176262478,0
2025-04-02 17:00:00,2025-04-02 20:00:00,86615.33,85892.23857142858,stop_loss,3,-83.48307725334814,26.0,-109.48307725334814,-1.0948307725334814,0,71.14188905608631,3.0801303516334486,0
2025-04-04 08:00:00,2025-04-04 10:00:00,84415.99,83875.55714285714,stop_loss,2,-64.02020009987008,26.0,-90.02020009987008,-0.9002020009987008,0,77.36732446773192,0.7796898605556944,0
2025-04-09 17:00:00,2025-04-10 13:00:00,82202.16,80921.08142857143,stop_loss,20,-155.84487943243508,26.0,-181.84487943243508,-1.8184487943243506,0,79.55295988511844,1.153354147277963,0
2025-04-11 09:00:00,2025-04-12 13:00:00,82450.0,84320.82521428572,take_profit,28,226.90421034393253,26.0,200.90421034393253,2.009042103439325,1,77.88146797174284,2.4687363900983716,0
2025-04-12 14:00:00,2025-04-13 13:00:00,84827.75,84343.28357142858,stop_loss,23,-57.11178577428074,26.0,-83.11178577428075,-0.8311178577428074,0,72.81988704807492,6.896557175474877,0
2025-04-15 05:00:00,2025-04-15 15:00:00,85545.71,85055.8442857143,stop_loss,10,-57.263621318440386,26.0,-83.26362131844039,-0.8326362131844037,0,79.83855309198925,5.211576364136064,0
2025-04-21 00:00:00,2025-04-21 14:00:00,86625.68,87919.15042857143,take_profit,14,149.31720346338867,26.0,123.31720346338867,1.2331720346338866,1,81.70142378233251,5.194568799957166,0
2025-04-22 12:00:00,2025-04-22 14:00:00,88992.7,90527.28057142856,take_profit,2,172.43892717364088,26.0,146.43892717364088,1.4643892717364086,1,79.94184329195868,6.880240310289507,0
2025-04-22 15:00:00,2025-04-22 21:00:00,90934.61,92658.11728571428,take_profit,6,189.53259773306118,26.0,163.53259773306118,1.635325977330612,1,83.73241910927058,9.129640715152853,0
2025-04-23 00:00:00,2025-05-01 10:00:00,92896.99,95656.5802857143,take_profit,202,297.05917120826985,26.0,271.05917120826985,2.7105917120826986,1,80.0587833519403,7.172427481181969,0
2025-05-01 14:00:00,2025-05-03 06:00:00,96827.99,96331.37785714286,stop_loss,40,-51.288077224070186,26.0,-77.28807722407018,-0.7728807722407017,0,78.58214836873685,6.858791157916783,0
2025-05-06 23:00:00,2025-05-07 19:00:00,96834.02,96211.31285714285,stop_loss,20,-64.30664996218795,26.0,-90.30664996218795,-0.9030664996218793,0,73.98877987550247,3.293850422959891,0
2025-05-08 03:00:00,2025-05-08 16:00:00,99152.79,101117.60007142856,take_profit,13,198.1598370987411,26.0,172.1598370987411,1.7215983709874108,1,71.95937868432111,5.618073769058785,0
2025-05-08 17:00:00,2025-05-08 21:00:00,101027.13,102767.25014285716,take_profit,4,172.24285623645363,26.0,146.24285623645363,1.4624285623645363,1,72.29541658934882,8.516429509772225,0
2025-05-09 07:00:00,2025-05-09 16:00:00,103628.77,102869.42642857143,stop_loss,9,-73.27536276157416,26.0,-99.27536276157416,-0.9927536276157415,0,76.49209200402417,8.983317381957496,0
2025-05-13 16:00:00,2025-05-15 01:00:00,103725.85,103101.59785714286,stop_loss,33,-60.18289007582478,26.0,-86.18289007582479,-0.8618289007582479,0,70.54879076639315,4.155683815372558,0
2025-05-20 00:00:00,2025-05-20 12:00:00,105727.27,104987.0042857143,stop_loss,12,-70.01653540148213,26.0,-96.01653540148213,-0.9601653540148213,0,77.66384692731052,3.3550438486950633,0
2025-05-21 04:00:00,2025-05-21 08:00:00,107287.0,106382.91714285714,stop_loss,4,-84.26769852292051,26.0,-110.26769852292051,-1.102676985229205,0,71.66956412786422,3.7366316476101034,0
2025-05-21 15:00:00,2025-05-21 17:00:00,108973.35,108174.09642857143,stop_loss,2,-73.34394798623488,26.0,-99.34394798623488,-0.9934394798623488,0,71.84826219151317,5.907523115520068,0
2025-05-22 03:00:00,2025-05-23 11:00:00,111780.84,110355.605,stop_loss,32,-127.50262030594874,26.0,-153.50262030594874,-1.5350262030594874,0,71.66997252127784,4.899759559575116,0
2025-05-25 22:00:00,2025-05-27 01:00:00,109166.0,108563.915,stop_loss,27,-55.15316124067992,26.0,-81.15316124067992,-0.8115316124067993,0,75.3715195104799,3.2457459342137533,0
2025-06-03 00:00:00,2025-06-03 02:00:00,106285.72,105694.13571428572,stop_loss,2,-55.6598088354941,26.0,-81.65980883549409,-0.8165980883549409,0,75.57190131647452,0.6200812799526976,0
2025-06-09 14:00:00,2025-06-09 21:00:00,107610.33,109173.30571428571,take_profit,7,145.2440220456263,26.0,119.24402204562631,1.1924402204562632,1,70.91832362486576,4.196162161422959,0
2025-06-23 22:00:00,2025-06-30 00:00:00,105538.19,108638.15742857143,take_profit,146,293.7294479440502,26.0,267.7294479440502,2.6772944794405023,1,72.204100765554,1.7262611517421478,0
2025-07-10 21:00:00,2025-07-11 00:00:00,116490.52,115727.31357142857,stop_loss,3,-65.51661273135612,26.0,-91.51661273135612,-0.9151661273135612,0,87.2374523605927,9.66999999749194,0
2025-07-11 05:00:00,2025-07-14 04:00:00,117860.37,120752.23964285714,take_profit,71,245.36403906225155,26.0,219.36403906225155,2.1936403906225155,1,85.46203642735357,8.204713406122792,0
2025-07-14 05:00:00,2025-07-14 11:00:00,122461.99,121698.02785714286,stop_loss,6,-62.38361330378029,26.0,-88.3836133037803,-0.883836133037803,0,85.62350893090435,11.002830948355873,0
2025-07-16 18:00:00,2025-07-16 22:00:00,119512.2,118826.61928571429,stop_loss,4,-57.36491456819542,26.0,-83.36491456819542,-0.8336491456819541,0,75.49733191035217,4.935727845734223,0
2025-07-22 18:00:00,2025-07-23 03:00:00,119733.69,118906.13285714286,stop_loss,9,-69.11648199075314,26.0,-95.11648199075314,-0.9511648199075314,0,75.51959562743266,2.396386787655995,0
2025-08-07 22:00:00,2025-08-08 01:00:00,117554.23,116946.815,stop_loss,3,-51.671045780317186,26.0,-77.67104578031719,-0.7767104578031718,0,76.09785707274185,3.7068055223098866,0
2025-08-13 19:00:00,2025-08-14 06:00:00,122744.21,121990.11642857143,stop_loss,11,-61.436182727362315,26.0,-87.43618272736231,-0.8743618272736231,0,78.74671724997091,6.067951183259489,0
2025-08-22 14:00:00,2025-08-23 13:00:00,115808.23,115035.75285714286,stop_loss,23,-66.70313006745205,26.0,-92.70313006745205,-0.9270313006745206,0,76.63014690598949,0.6414671187585899,0
2025-09-05 07:00:00,2025-09-05 09:00:00,112954.32,112377.84214285715,stop_loss,2,-51.03637091019285,26.0,-77.03637091019286,-0.7703637091019286,0,77.99513595294336,3.8498163712204767,0
2025-10-01 08:00:00,2025-10-01 23:00:00,116111.28,117807.89600000001,take_profit,15,146.1198257395844,26.0,120.1198257395844,1.201198257395844,1,73.31049668732463,6.272052902528132,0
2025-10-02 00:00:00,2025-10-02 18:00:00,118428.46,120245.55857142858,take_profit,18,153.43428188026576,26.0,127.43428188026576,1.2743428188026575,1,72.41323149265646,8.40973213326076,0
2025-10-02 19:00:00,2025-10-02 21:00:00,120836.49,120220.94285714286,stop_loss,2,-50.940501735622014,26.0,-76.94050173562201,-0.7694050173562201,0,73.59308771411402,10.77797743565617,0
2025-10-03 16:00:00,2025-10-04 01:00:00,122553.3,121927.24214285714,stop_loss,9,-51.08453686215412,26.0,-77.08453686215412,-0.7708453686215412,0,81.94194797505975,11.44759107882172,0
2025-10-06 18:00:00,2025-10-06 20:00:00,126011.18,125351.38285714285,stop_loss,2,-52.3602066782604,26.0,-78.3602066782604,-0.783602066782604,0,74.85135720886868,9.829615837703521,0
2025-10-08 17:00:00,2025-10-08 20:00:00,124033.19,123222.09714285715,stop_loss,3,-65.3932110544647,26.0,-91.3932110544647,-0.913932110544647,0,73.84405091629232,3.972942308386621,0
2025-10-20 05:00:00,2025-10-20 17:00:00,111033.79,110298.84357142857,stop_loss,12,-66.1912403937054,26.0,-92.1912403937054,-0.921912403937054,0,71.14767981534843,0.7419299310994626,0
2025-10-23 06:00:00,2025-10-23 07:00:00,110246.94,109550.15000000001,stop_loss,1,-63.20266122578945,26.0,-89.20266122578946,-0.8920266122578945,0,71.80688518080521,0.6410864067020421,0
2025-10-23 16:00:00,2025-10-23 20:00:00,110263.74,109553.78642857143,stop_loss,4,-64.38685749536283,26.0,-90.38685749536283,-0.9038685749536283,0,70.24473469780101,0.6878525902588396,0
