timestamp,event,signal,entry_price,exit_price,pnl,pnl_pct,exit_reason,position_size,position_usd,risk_usd,entry_rsi,entry_body_pct,sl_price,tp_price
2025-07-14 04:00:00,EXIT,LONG,117860.37,120752.23964285714,688.7499999999999,289.99999999999994,TP,0.23816772021560448,28070.53562666762,237.5,85.46203642735357,63.403227325948706,116863.17357142856,120752.23964285714
2025-07-14 11:00:00,EXIT,LONG,122461.99,121698.02785714286,-237.4999999999987,-99.99999999999945,SL,0.3108792787974713,38070.89513130314,237.5,85.62350893090435,69.09499024072903,121698.02785714286,124677.48021428572
